1600,960
BossLevel
0,256,32,32,18,True
32,256,32,32,19,True
64,256,32,32,18,True
96,256,32,32,19,True
128,256,32,32,18,True
160,256,32,32,19,True
192,256,32,32,18,True
224,256,32,32,19,True
256,256,32,32,18,True
288,256,32,32,19,True
320,256,32,32,18,True
352,256,32,32,19,True
384,256,32,32,18,True
416,288,32,32,18,True
384,288,32,32,19,False
352,288,32,32,18,False
320,288,32,32,19,False
288,288,32,32,18,False
256,288,32,32,19,False
224,288,32,32,18,False
192,288,32,32,19,False
160,288,32,32,18,False
128,288,32,32,19,False
96,288,32,32,18,False
64,288,32,32,19,False
32,288,32,32,18,False
0,288,32,32,19,False
0,320,32,32,18,False
32,320,32,32,19,False
64,320,32,32,18,False
96,320,32,32,19,False
128,320,32,32,18,False
160,320,32,32,19,False
192,320,32,32,18,False
224,320,32,32,19,False
256,320,32,32,18,False
288,320,32,32,19,False
320,320,32,32,19,False
352,320,32,32,19,False
384,320,32,32,18,False
416,320,32,32,18,False
448,320,32,32,19,False
448,288,32,32,19,True
480,320,32,32,19,True
512,320,32,32,18,True
544,320,32,32,19,True
576,320,32,32,18,True
608,352,32,32,18,True
640,416,32,32,19,True
672,512,32,32,19,True
640,512,32,32,18,True
640,480,32,32,18,True
640,448,32,32,19,True
608,416,32,32,18,False
608,384,32,32,19,True
576,384,32,32,18,False
576,352,32,32,19,False
544,352,32,32,18,False
512,352,32,32,19,False
480,352,32,32,19,False
448,352,32,32,19,False
416,352,32,32,18,False
384,352,32,32,18,False
352,352,32,32,19,False
320,352,32,32,19,False
288,352,32,32,18,False
256,352,32,32,18,False
224,352,32,32,18,False
192,352,32,32,19,False
160,352,32,32,19,False
128,352,32,32,19,False
96,352,32,32,19,False
64,352,32,32,18,False
32,352,32,32,18,False
0,352,32,32,18,False
0,384,32,32,19,False
0,416,32,32,19,False
0,448,32,32,18,False
0,480,32,32,18,False
0,512,32,32,19,False
32,512,32,32,18,False
64,512,32,32,18,False
96,512,32,32,18,False
128,512,32,32,19,False
160,512,32,32,19,False
192,512,32,32,19,False
224,512,32,32,19,True
256,512,32,32,18,True
288,512,32,32,18,True
320,512,32,32,18,True
352,512,32,32,19,False
384,512,32,32,19,False
416,512,32,32,19,False
448,512,32,32,18,False
480,512,32,32,18,False
512,512,32,32,19,False
544,512,32,32,19,False
576,512,32,32,19,False
608,512,32,32,19,False
608,480,32,32,18,False
608,448,32,32,19,False
576,448,32,32,18,False
576,480,32,32,19,False
576,416,32,32,18,False
544,416,32,32,19,False
544,384,32,32,18,False
512,384,32,32,19,False
480,384,32,32,18,False
448,384,32,32,18,False
416,384,32,32,19,False
384,384,32,32,19,False
352,384,32,32,19,False
320,384,32,32,18,False
288,384,32,32,18,False
256,384,32,32,18,False
224,384,32,32,19,False
192,384,32,32,18,False
160,384,32,32,19,False
128,384,32,32,18,False
96,384,32,32,19,False
64,384,32,32,19,False
32,384,32,32,19,False
32,416,32,32,18,False
32,448,32,32,18,False
32,480,32,32,19,False
64,480,32,32,19,False
96,480,32,32,19,False
96,448,32,32,19,False
96,416,32,32,19,False
64,416,32,32,18,False
64,448,32,32,18,False
128,448,32,32,19,False
128,480,32,32,18,False
128,416,32,32,18,False
160,416,32,32,19,False
192,416,32,32,19,False
224,416,32,32,19,False
256,416,32,32,19,False
288,416,32,32,18,False
320,416,32,32,18,False
352,416,32,32,18,False
384,416,32,32,19,False
416,416,32,32,19,False
448,416,32,32,19,False
480,416,32,32,19,False
512,416,32,32,19,False
512,448,32,32,18,False
544,448,32,32,19,False
544,480,32,32,18,False
512,480,32,32,19,False
480,480,32,32,19,False
448,480,32,32,18,False
448,448,32,32,18,False
480,448,32,32,19,False
416,448,32,32,18,False
384,448,32,32,18,False
352,448,32,32,19,False
320,448,32,32,19,False
288,448,32,32,19,False
256,448,32,32,18,False
224,448,32,32,18,False
192,448,32,32,19,False
160,448,32,32,19,False
160,480,32,32,18,False
192,480,32,32,18,False
224,480,32,32,19,False
256,480,32,32,19,False
288,480,32,32,19,False
320,480,32,32,18,False
352,480,32,32,19,False
384,480,32,32,19,False
416,480,32,32,19,False
704,512,32,32,18,True
704,544,32,32,18,True
704,576,32,32,18,True
704,608,32,32,19,True
640,928,32,32,18,False
640,896,32,32,19,False
640,864,32,32,19,False
640,832,32,32,19,False
640,800,32,32,19,False
640,768,32,32,19,True
608,768,32,32,18,True
576,768,32,32,19,True
544,768,32,32,19,True
512,768,32,32,19,True
416,768,32,32,19,True
384,768,32,32,19,True
352,768,32,32,19,True
320,768,32,32,18,True
288,768,32,32,18,True
192,768,32,32,19,True
160,768,32,32,19,True
128,768,32,32,18,False
96,768,32,32,18,False
64,768,32,32,19,False
32,768,32,32,19,False
0,768,32,32,18,False
0,800,32,32,18,False
0,832,32,32,18,False
0,864,32,32,19,False
0,896,32,32,19,False
0,928,32,32,19,False
32,928,32,32,18,False
64,928,32,32,18,False
96,928,32,32,19,False
128,928,32,32,19,False
160,928,32,32,18,False
192,928,32,32,18,False
224,928,32,32,19,False
256,928,32,32,19,False
288,928,32,32,18,False
320,928,32,32,18,False
352,928,32,32,19,False
384,928,32,32,19,False
416,928,32,32,19,False
448,928,32,32,19,False
480,928,32,32,18,False
512,928,32,32,18,False
544,928,32,32,18,False
576,928,32,32,18,False
608,928,32,32,19,False
608,896,32,32,19,False
608,864,32,32,18,False
608,832,32,32,18,False
608,800,32,32,18,False
576,800,32,32,19,False
544,800,32,32,18,False
512,800,32,32,18,True
416,800,32,32,19,True
384,800,32,32,19,False
352,800,32,32,18,False
320,800,32,32,18,False
288,800,32,32,18,True
192,800,32,32,19,True
160,800,32,32,19,False
128,800,32,32,18,False
96,800,32,32,19,False
64,800,32,32,18,False
32,800,32,32,18,False
32,832,32,32,19,False
32,864,32,32,18,False
32,896,32,32,19,False
64,896,32,32,18,False
96,896,32,32,19,False
128,896,32,32,18,False
160,896,32,32,19,False
192,896,32,32,18,False
224,896,32,32,19,False
256,896,32,32,19,False
288,896,32,32,19,False
320,896,32,32,19,False
352,896,32,32,18,False
384,896,32,32,18,False
416,896,32,32,19,False
448,896,32,32,19,False
480,896,32,32,19,False
512,896,32,32,18,False
544,896,32,32,18,False
576,896,32,32,19,False
576,864,32,32,19,False
576,832,32,32,18,False
544,832,32,32,19,False
512,832,32,32,19,True
416,832,32,32,18,True
384,832,32,32,19,False
352,832,32,32,19,False
320,832,32,32,19,False
288,832,32,32,18,True
192,832,32,32,19,True
160,832,32,32,19,False
128,832,32,32,19,False
96,832,32,32,19,False
64,832,32,32,18,False
64,864,32,32,18,False
96,864,32,32,19,False
128,864,32,32,19,False
160,864,32,32,18,False
192,864,32,32,18,True
224,864,32,32,18,True
256,864,32,32,18,True
288,864,32,32,19,True
320,864,32,32,19,False
352,864,32,32,19,False
384,864,32,32,19,False
416,864,32,32,19,True
448,864,32,32,19,True
480,864,32,32,19,True
512,864,32,32,19,True
544,864,32,32,18,False
672,608,32,32,18,True
640,608,32,32,19,True
640,576,32,32,18,False
608,576,32,32,19,True
576,576,32,32,18,True
544,576,32,32,19,True
512,576,32,32,18,True
480,576,32,32,19,True
480,544,32,32,18,False
448,544,32,32,19,True
416,544,32,32,19,True
384,544,32,32,18,True
352,544,32,32,19,True
128,544,32,32,18,False
96,544,32,32,19,False
64,544,32,32,18,False
32,544,32,32,19,False
0,544,32,32,18,False
0,576,32,32,19,False
32,576,32,32,18,False
0,608,32,32,19,False
0,640,32,32,18,False
0,672,32,32,19,False
0,704,32,32,18,False
32,736,32,32,19,False
0,736,32,32,18,False
64,736,32,32,19,False
96,736,32,32,18,False
32,704,32,32,19,False
128,736,32,32,18,True
672,544,32,32,18,False
672,576,32,32,19,False
640,544,32,32,19,False
608,544,32,32,19,False
576,544,32,32,18,False
544,544,32,32,18,False
512,544,32,32,19,False
672,768,32,32,19,True
704,768,32,32,19,True
736,768,32,32,19,True
768,768,32,32,18,True
800,768,32,32,18,True
832,768,32,32,18,True
864,768,32,32,18,True
960,768,32,32,18,True
992,768,32,32,18,True
1056,768,32,32,19,True
1088,768,32,32,19,False
1024,768,32,32,18,True
1120,768,32,32,19,False
1152,768,32,32,19,False
1184,768,32,32,19,False
1216,768,32,32,18,False
1248,768,32,32,18,True
864,800,32,32,18,True
864,832,32,32,18,True
864,864,32,32,19,True
896,864,32,32,18,True
928,864,32,32,19,True
960,864,32,32,19,True
960,832,32,32,18,True
960,800,32,32,18,True
896,832,32,32,43,False
928,832,32,32,43,False
832,800,32,32,18,False
832,832,32,32,19,False
832,864,32,32,19,False
832,896,32,32,19,False
832,928,32,32,18,False
864,928,32,32,19,False
864,896,32,32,19,False
928,896,32,32,19,False
960,896,32,32,19,False
960,928,32,32,18,False
928,928,32,32,19,False
896,928,32,32,18,False
896,896,32,32,19,False
800,896,32,32,18,False
800,928,32,32,18,False
768,928,32,32,19,False
736,928,32,32,19,False
704,928,32,32,19,False
672,928,32,32,18,False
672,896,32,32,18,False
672,832,32,32,18,False
672,800,32,32,18,False
704,800,32,32,19,False
736,800,32,32,19,False
768,800,32,32,19,False
800,800,32,32,19,False
800,832,32,32,18,False
800,864,32,32,18,False
768,864,32,32,18,False
768,896,32,32,19,False
736,896,32,32,19,False
704,896,32,32,19,False
672,864,32,32,18,False
704,864,32,32,18,False
736,864,32,32,18,False
736,832,32,32,18,False
768,832,32,32,19,False
704,832,32,32,19,False
256,832,32,32,43,False
224,832,32,32,43,False
480,832,32,32,43,False
448,832,32,32,43,False
128,608,32,32,19,True
128,640,32,32,18,True
128,672,32,32,18,True
128,704,32,32,19,True
128,576,32,32,18,False
96,576,32,32,19,False
96,608,32,32,18,False
96,640,32,32,18,False
96,672,32,32,18,False
96,704,32,32,18,False
64,704,32,32,19,False
64,672,32,32,18,False
32,672,32,32,19,False
32,640,32,32,18,False
32,608,32,32,18,False
64,608,32,32,19,False
64,640,32,32,18,False
64,576,32,32,19,False
192,544,32,32,19,True
160,544,32,32,18,False
160,576,32,32,18,True
992,800,32,32,18,False
992,832,32,32,19,False
992,864,32,32,19,False
992,896,32,32,18,False
992,928,32,32,18,False
1024,928,32,32,19,False
1024,896,32,32,18,False
1024,864,32,32,19,False
1024,832,32,32,18,False
1024,800,32,32,19,False
1056,800,32,32,18,False
1056,832,32,32,19,False
1056,864,32,32,18,False
1056,896,32,32,18,False
1056,928,32,32,18,False
1088,928,32,32,19,False
1120,928,32,32,19,False
1152,928,32,32,18,False
1120,896,32,32,19,False
1088,896,32,32,19,False
1088,864,32,32,18,False
1088,832,32,32,19,False
1088,800,32,32,19,False
1120,800,32,32,18,False
1120,832,32,32,18,False
1120,864,32,32,19,False
1152,864,32,32,19,False
1152,896,32,32,19,False
1152,832,32,32,19,False
1152,800,32,32,19,False
1184,800,32,32,18,False
1184,832,32,32,18,False
1184,864,32,32,19,False
1184,896,32,32,19,False
1184,928,32,32,19,False
1216,928,32,32,19,False
1248,928,32,32,19,False
1248,896,32,32,18,False
1248,864,32,32,18,False
1248,832,32,32,19,False
1248,800,32,32,19,True
1216,800,32,32,18,False
1216,832,32,32,19,False
1216,864,32,32,19,False
1216,896,32,32,19,False
1280,896,32,32,19,False
1280,928,32,32,19,False
1312,928,32,32,19,False
1312,896,32,32,18,False
1312,864,32,32,19,False
1312,832,32,32,18,False
1312,800,32,32,19,True
1280,800,32,32,18,True
1280,832,32,32,19,False
1280,864,32,32,19,False
1152,736,32,32,19,True
1088,736,32,32,19,True
1120,736,32,32,18,True
1184,736,32,32,19,True
1216,736,32,32,18,False
1248,736,32,32,19,True
1216,704,32,32,19,True
1248,704,32,32,19,True
1344,704,32,32,18,True
1376,704,32,32,18,True
1408,704,32,32,18,True
1344,736,32,32,18,True
1376,736,32,32,18,False
1344,768,32,32,18,True
1344,800,32,32,18,True
1344,832,32,32,18,False
1344,864,32,32,18,False
1440,704,32,32,18,True
1472,704,32,32,18,True
1504,704,32,32,19,True
1536,704,32,32,19,True
1568,704,32,32,19,True
1472,736,32,32,18,False
1440,736,32,32,19,False
1408,736,32,32,19,False
1408,768,32,32,18,False
1376,768,32,32,19,False
1376,800,32,32,19,False
1376,832,32,32,19,False
1344,896,32,32,19,False
0,96,32,32,18,True
32,96,32,32,18,True
64,96,32,32,18,True
160,160,32,32,18,True
192,160,32,32,18,True
224,160,32,32,18,True
448,160,32,32,18,True
480,160,32,32,18,True
