800,480

32,128,32,32,25,False
32,160,32,32,25,False
0,160,32,32,25,True
64,224,32,32,25,False
64,192,32,32,25,False
64,160,32,32,25,False
64,128,32,32,25,False
128,128,32,32,25,False
128,160,32,32,25,False
96,192,32,32,25,False
96,160,32,32,25,False
96,128,32,32,25,False
160,160,32,32,25,False
160,192,32,32,25,False
160,224,32,32,25,False
192,224,32,32,25,False
192,192,32,32,25,False
192,160,32,32,25,False
192,128,32,32,25,False
224,128,32,32,25,False
224,160,32,32,25,False
256,224,32,32,25,False
256,192,32,32,25,False
256,160,32,32,25,False
256,128,32,32,25,False
256,448,32,32,35,False
288,448,32,32,35,False
320,448,32,32,35,False
352,448,32,32,35,False
384,448,32,32,35,False
416,448,32,32,35,False
448,448,32,32,35,False
480,448,32,32,35,False
512,448,32,32,35,False
544,448,32,32,35,False
576,448,32,32,35,False
608,448,32,32,35,False
640,448,32,32,35,False
672,448,32,32,35,False
704,448,32,32,35,False
736,448,32,32,35,False
768,448,32,32,35,False
0,448,32,32,35,False
32,448,32,32,35,False
64,448,32,32,35,False
96,448,32,32,35,False
128,448,32,32,35,False
160,448,32,32,35,False
192,448,32,32,35,False
288,256,32,32,35,False
288,224,32,32,25,False
320,224,32,32,25,False
352,224,32,32,25,False
384,224,32,32,25,False
416,224,32,32,25,False
448,224,32,32,25,False
480,224,32,32,25,False
544,224,32,32,25,False
576,224,32,32,25,False
608,224,32,32,25,False
640,224,32,32,25,False
704,224,32,32,25,False
288,128,32,32,25,False
288,160,32,32,25,False
640,192,32,32,25,False
704,192,32,32,25,False
736,160,32,32,25,False
736,128,32,32,25,False
320,128,32,32,25,False
320,160,32,32,25,False
384,192,32,32,25,False
384,160,32,32,25,False
384,128,32,32,25,False
352,128,32,32,25,False
352,160,32,32,25,False
416,160,32,32,25,False
416,128,32,32,25,False
448,160,32,32,25,False
480,160,32,32,25,False
512,160,32,32,25,False
544,160,32,32,25,False
576,160,32,32,25,False
608,160,32,32,25,False
640,160,32,32,25,False
672,160,32,32,25,False
704,160,32,32,25,False
704,128,32,32,25,False
480,128,32,32,25,False
512,128,32,32,25,False
544,128,32,32,25,False
576,128,32,32,25,False
608,128,32,32,25,False
640,128,32,32,25,False
672,128,32,32,25,False
512,288,32,32,35,True
544,288,32,32,35,True
576,288,32,32,35,True
608,288,32,32,35,True
640,288,32,32,35,True
672,288,32,32,35,True
704,288,32,32,35,True
736,288,32,32,35,True
768,288,32,32,35,True
32,288,32,32,35,True
64,288,32,32,35,True
96,288,32,32,35,True
128,288,32,32,35,True
160,288,32,32,35,True
192,288,32,32,35,True
224,288,32,32,35,True
256,288,32,32,35,True
288,288,32,32,35,True
320,288,32,32,35,True
352,288,32,32,35,True
384,288,32,32,35,True
416,288,32,32,35,True
448,288,32,32,35,True
480,288,32,32,35,True
480,320,32,32,35,True
512,320,32,32,35,True
544,320,32,32,35,True
576,320,32,32,35,True
608,320,32,32,35,True
640,320,32,32,35,True
672,320,32,32,35,True
704,320,32,32,35,True
736,320,32,32,35,True
768,320,32,32,35,True
0,320,32,32,35,True
32,320,32,32,35,True
64,320,32,32,35,True
96,320,32,32,35,True
128,320,32,32,35,True
160,320,32,32,35,True
192,320,32,32,35,True
224,320,32,32,35,True
256,320,32,32,35,True
288,320,32,32,35,True
320,320,32,32,35,True
352,320,32,32,35,True
384,320,32,32,35,True
416,320,32,32,35,True
448,320,32,32,35,True
448,352,32,32,35,False
416,352,32,32,35,False
384,352,32,32,35,False
352,352,32,32,35,False
320,352,32,32,35,False
288,352,32,32,35,False
256,352,32,32,35,False
224,352,32,32,35,False
192,352,32,32,35,False
160,352,32,32,35,False
128,352,32,32,35,False
96,352,32,32,35,False
64,352,32,32,35,False
32,352,32,32,35,False
0,352,32,32,35,False
0,384,32,32,35,False
0,416,32,32,35,False
32,416,32,32,35,False
64,416,32,32,35,False
64,384,32,32,35,False
96,384,32,32,35,False
32,384,32,32,35,False
128,384,32,32,35,False
128,416,32,32,35,False
96,416,32,32,35,False
192,416,32,32,35,False
192,384,32,32,35,False
160,384,32,32,35,False
160,416,32,32,35,False
224,448,32,32,35,False
