960,640
BossLevel
32,608,32,32,19,False
64,608,32,32,18,False
96,608,32,32,18,False
160,608,32,32,18,False
192,608,32,32,19,False
224,608,32,32,19,False
256,608,32,32,19,False
288,608,32,32,19,False
320,608,32,32,18,False
352,608,32,32,18,False
384,608,32,32,18,False
416,608,32,32,18,False
480,608,32,32,19,False
512,608,32,32,19,False
544,608,32,32,19,False
576,608,32,32,18,False
608,608,32,32,18,False
640,608,32,32,19,False
672,608,32,32,19,False
704,608,32,32,18,False
736,608,32,32,18,False
768,608,32,32,19,False
832,608,32,32,19,False
896,608,32,32,19,False
928,608,32,32,19,False
0,608,32,32,18,False
32,608,32,32,19,False
64,608,32,32,19,False
192,608,32,32,19,False
512,608,32,32,19,False
512,576,32,32,19,False
480,576,32,32,18,False
448,576,32,32,18,False
416,576,32,32,19,False
384,576,32,32,19,False
352,576,32,32,19,False
320,576,32,32,18,False
288,576,32,32,18,False
256,576,32,32,19,False
224,576,32,32,19,False
192,576,32,32,18,False
160,576,32,32,18,False
128,576,32,32,18,False
96,576,32,32,19,False
64,576,32,32,19,False
32,576,32,32,18,False
0,544,32,32,18,False
0,512,32,32,19,False
0,480,32,32,19,True
192,480,32,32,18,True
192,512,32,32,18,False
192,544,32,32,19,False
160,544,32,32,18,False
128,544,32,32,19,False
96,544,32,32,18,False
64,544,32,32,18,False
32,544,32,32,19,False
32,512,32,32,18,False
32,480,32,32,19,True
64,480,32,32,18,True
96,480,32,32,18,True
128,480,32,32,18,True
160,480,32,32,19,True
160,512,32,32,18,False
128,512,32,32,18,False
96,512,32,32,18,False
64,512,32,32,18,False
224,480,32,32,18,True
224,512,32,32,18,False
224,544,32,32,18,False
256,544,32,32,19,False
288,544,32,32,19,False
320,544,32,32,19,False
352,544,32,32,19,False
384,544,32,32,19,False
416,544,32,32,19,False
448,544,32,32,19,False
480,544,32,32,19,False
512,544,32,32,19,False
544,576,32,32,19,False
576,576,32,32,19,False
608,576,32,32,19,False
640,576,32,32,19,False
672,576,32,32,19,False
704,576,32,32,19,False
736,576,32,32,19,False
768,576,32,32,19,False
800,576,32,32,19,False
832,576,32,32,19,False
864,576,32,32,19,False
896,576,32,32,19,False
928,576,32,32,19,False
0,576,32,32,19,False
928,544,32,32,19,False
896,544,32,32,19,False
864,544,32,32,19,False
832,544,32,32,19,False
800,544,32,32,19,False
768,544,32,32,19,False
736,544,32,32,19,False
704,544,32,32,18,False
672,544,32,32,18,False
640,544,32,32,18,False
608,544,32,32,18,False
576,544,32,32,18,False
544,544,32,32,18,False
512,512,32,32,18,False
480,512,32,32,18,False
448,512,32,32,19,False
416,512,32,32,19,False
384,512,32,32,19,False
352,512,32,32,18,False
320,512,32,32,18,False
288,512,32,32,18,False
256,512,32,32,18,False
256,480,32,32,19,True
288,480,32,32,18,True
320,480,32,32,18,True
352,480,32,32,19,True
384,480,32,32,19,True
416,480,32,32,19,True
448,480,32,32,18,True
480,480,32,32,18,True
512,480,32,32,18,True
544,480,32,32,19,True
544,512,32,32,18,False
576,512,32,32,19,False
608,512,32,32,19,False
640,512,32,32,19,False
672,512,32,32,18,False
704,512,32,32,18,False
736,512,32,32,18,False
768,512,32,32,19,False
800,512,32,32,18,False
832,512,32,32,18,False
864,512,32,32,18,False
896,512,32,32,18,False
928,512,32,32,19,False
928,480,32,32,18,True
896,480,32,32,19,True
864,480,32,32,19,True
832,480,32,32,19,True
800,480,32,32,18,True
768,480,32,32,18,True
736,480,32,32,18,True
704,480,32,32,19,True
672,480,32,32,19,True
640,480,32,32,18,True
608,480,32,32,18,True
576,480,32,32,18,True
128,352,32,32,18,True
160,352,32,32,18,True
192,352,32,32,18,True
224,352,32,32,18,True
768,352,32,32,18,True
736,352,32,32,18,True
704,352,32,32,18,True
672,352,32,32,18,True
608,224,32,32,18,True
576,224,32,32,18,True
544,224,32,32,19,True
288,224,32,32,18,True
320,224,32,32,19,True
352,224,32,32,18,True
384,224,32,32,19,True
512,224,32,32,18,True
